mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.00222110748291,0.058102805923676434,0.1598503589630127,0.0024686318782496373,gini,,sqrt,2,5,700,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 700}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
4.129475879669189,0.3822604721459367,0.30526070594787597,0.07133471368192842,gini,,sqrt,2,5,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.48266401290893557,0.08830525039492486,0.049382257461547854,0.023765556291533804,gini,,sqrt,2,10,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.14009428024292,0.20197717469425377,0.06678080558776855,0.01815344077021346,gini,,sqrt,2,10,200,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.7681559562683105,0.04929656630429379,0.09263205528259277,0.012204780082328002,gini,,sqrt,2,10,300,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.9206188678741456,0.12597179636860426,0.10305085182189941,0.0067752095349631735,gini,,sqrt,2,10,400,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.0117342948913572,0.047131391385647814,0.14951705932617188,0.024557407786635475,gini,,sqrt,2,10,500,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.9710803031921387,0.1482692338601592,0.19910941123962403,0.028793971208063367,gini,,sqrt,2,10,700,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 700}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
4.968869590759278,0.3267718799384897,0.286098575592041,0.032725472800694745,gini,,sqrt,2,10,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.4969459056854248,0.08911984965558499,0.035243558883666995,0.007604481821099826,gini,,sqrt,3,2,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.8276361942291259,0.027837065013790845,0.04875216484069824,0.003058405273254606,gini,,sqrt,3,2,200,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.2393000602722168,0.02578611807457793,0.08019704818725586,0.008995798977292004,gini,,sqrt,3,2,300,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.6874297618865968,0.1013311777949565,0.11340746879577637,0.01452794509610962,gini,,sqrt,3,2,400,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 400}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.4212018489837646,0.18879947126796695,0.1662431240081787,0.03567284065288366,gini,,sqrt,3,2,500,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 500}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
3.3078517436981203,0.23623657245934396,0.1775040626525879,0.01091621758786458,gini,,sqrt,3,2,700,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 700}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
4.231722831726074,0.3661038113530316,0.26909403800964354,0.04694148587499566,gini,,sqrt,3,2,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 1000}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.5302300930023194,0.0690229182062734,0.034064102172851565,0.006388785580967532,gini,,sqrt,3,5,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.9450590133666992,0.0773484818035126,0.0768205165863037,0.02105148154321346,gini,,sqrt,3,5,200,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.4442421913146972,0.08481831907311413,0.09736237525939942,0.018730245556889874,gini,,sqrt,3,5,300,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.055388164520264,0.1027972231102077,0.11426973342895508,0.014865706189754182,gini,,sqrt,3,5,400,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 400}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.286413621902466,0.16751431297005842,0.1246769905090332,0.00875008188056217,gini,,sqrt,3,5,500,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 500}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.7510618686676027,0.0179126738244032,0.1617979049682617,0.004817981477834275,gini,,sqrt,3,5,700,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 700}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
4.524126958847046,0.42694049551948676,0.30837206840515136,0.05959924677541341,gini,,sqrt,3,5,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 1000}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.5077676773071289,0.04410887341532127,0.032362747192382815,0.010418337721456556,gini,,sqrt,3,10,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
